transaction_id,account_id,transaction_date,transaction_type,amount,currency,originator_country,beneficiary_country,merchant_category,account_age_days,is_new_beneficiary,transaction_description,fraud_label,fraud_type
TXN-2026-197793,ACCT-479201,2024-11-14 08:36:22,WIRE_DOMESTIC,1739.41,USD,US,FR,,1046,False,Normal wire domestic,0,
TXN-2026-817675,ACCT-974628,2024-11-14 10:12:29,CASH_DEPOSIT,1478.95,USD,US,US,,2589,False,Normal cash deposit,0,
TXN-2026-194511,ACCT-377370,2024-11-14 10:44:40,WIRE_DOMESTIC,14699.56,USD,US,AU,,1703,False,Normal wire domestic,0,
TXN-2026-118785,ACCT-545554,2024-11-14 11:00:00,CARD_PURCHASE,410.02,USD,US,US,MONEY_SERVICE,152,False,Purchase at money service,1,MSB_SUSPICIOUS
TXN-2026-833599,ACCT-910620,2024-11-14 12:01:36,ACH,4573.02,USD,US,DE,,3595,False,Normal ach,0,
TXN-2026-238890,ACCT-301629,2024-11-14 12:42:25,WIRE_DOMESTIC,2294.89,USD,US,CA,,646,False,Normal wire domestic,0,
TXN-2026-419723,ACCT-461908,2024-11-14 13:00:00,WIRE_INTERNATIONAL,25975.79,USD,US,PA,,7,True,Wire to beneficiary ACCT-664570,1,LAYERING
TXN-2026-643042,ACCT-872246,2024-11-14 13:09:09,ACH,1910.23,USD,US,US,,1954,False,Normal ach,0,
TXN-2026-839485,ACCT-174870,2024-11-14 13:52:48,CARD_PURCHASE,31.39,USD,US,AU,HEALTHCARE,1946,False,Normal card purchase,0,
TXN-2026-315378,ACCT-800015,2024-11-14 14:00:00,CASH_DEPOSIT,9679.1,USD,US,US,,89,False,Cash deposit at branch 304,1,STRUCTURING
TXN-2026-513583,ACCT-919234,2024-11-14 15:00:00,CASH_DEPOSIT,9604.4,USD,US,US,,38,False,Cash deposit at branch 602,1,STRUCTURING
TXN-2026-990714,ACCT-919234,2024-11-14 15:00:00,CASH_DEPOSIT,9176.14,USD,US,US,,71,False,Cash deposit at branch 793,1,STRUCTURING
TXN-2026-572398,ACCT-338968,2024-11-14 16:07:08,CASH_DEPOSIT,2393.15,USD,US,CA,,1582,False,Normal cash deposit,0,
TXN-2026-251286,ACCT-870158,2024-11-14 17:00:00,WIRE_INTERNATIONAL,47579.98,USD,US,MT,,27,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-769836,ACCT-326172,2024-11-14 17:00:00,CASH_DEPOSIT,9338.2,USD,US,US,,48,False,Cash deposit at branch 524,1,STRUCTURING
TXN-2026-623676,ACCT-270495,2024-11-14 17:00:00,CASH_DEPOSIT,9109.34,USD,US,US,,32,False,Cash deposit at branch 569,1,STRUCTURING
TXN-2026-827691,ACCT-717889,2024-11-14 17:53:02,CASH_WITHDRAWAL,1394.19,USD,US,FR,,1184,False,Normal cash withdrawal,0,
TXN-2026-821179,ACCT-131244,2024-11-14 17:54:38,ACH,1505.14,USD,US,FR,,3459,False,Normal ach,0,
TXN-2026-229620,ACCT-561023,2024-11-14 18:00:00,CASH_DEPOSIT,9204.8,USD,US,US,,73,False,Cash deposit at branch 212,1,STRUCTURING
TXN-2026-811047,ACCT-576719,2024-11-14 18:00:00,WIRE_INTERNATIONAL,7847.52,USD,US,MX,,26,True,Wire to beneficiary ACCT-812197,1,LAYERING
TXN-2026-456385,ACCT-131244,2024-11-14 18:29:10,CHECK_DEPOSIT,442.07,USD,US,JP,,1459,False,Normal check deposit,0,
TXN-2026-125905,ACCT-719176,2024-11-14 18:49:06,CARD_PURCHASE,135.73,USD,US,AU,UTILITIES,3520,False,Normal card purchase,0,
TXN-2026-145383,ACCT-844378,2024-11-14 19:00:00,CASH_DEPOSIT,9053.34,USD,US,US,,22,False,Cash deposit at branch 408,1,STRUCTURING
TXN-2026-254920,ACCT-878261,2024-11-14 19:00:00,WIRE_INTERNATIONAL,28877.69,USD,US,TR,,28,True,Wire to beneficiary ACCT-902716,1,LAYERING
TXN-2026-719145,ACCT-241021,2024-11-14 19:00:00,WIRE_INTERNATIONAL,6372.11,USD,US,BZ,,18,True,Wire to beneficiary ACCT-948878,1,LAYERING
TXN-2026-189135,ACCT-941415,2024-11-14 19:00:00,WIRE_INTERNATIONAL,22229.56,USD,US,MX,,19,True,Wire to beneficiary ACCT-828799,1,LAYERING
TXN-2026-322086,ACCT-479201,2024-11-14 19:38:06,WIRE_INTERNATIONAL,6993.89,USD,US,JP,,3458,False,Normal wire international,0,
TXN-2026-970914,ACCT-835911,2024-11-14 19:56:50,CARD_PURCHASE,310.2,USD,US,AU,HEALTHCARE,2191,False,Normal card purchase,0,
TXN-2026-234966,ACCT-844378,2024-11-14 20:00:00,CASH_DEPOSIT,9025.88,USD,US,US,,32,False,Cash deposit at branch 804,1,STRUCTURING
TXN-2026-525581,ACCT-878261,2024-11-14 20:00:00,WIRE_INTERNATIONAL,14636.02,USD,US,PA,,13,True,Wire to beneficiary ACCT-129049,1,LAYERING
TXN-2026-241147,ACCT-576719,2024-11-14 20:00:00,WIRE_INTERNATIONAL,18251.15,USD,US,TR,,8,True,Wire to beneficiary ACCT-970645,1,LAYERING
TXN-2026-128679,ACCT-982023,2024-11-14 20:00:00,WIRE_INTERNATIONAL,30472.09,USD,US,BZ,,55,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-983456,ACCT-148050,2024-11-14 20:31:14,CASH_DEPOSIT,547.16,USD,US,AU,,533,False,Normal cash deposit,0,
TXN-2026-571579,ACCT-197251,2024-11-14 20:48:48,CARD_PURCHASE,294.36,USD,US,JP,RETAIL,3034,False,Normal card purchase,0,
TXN-2026-317877,ACCT-326172,2024-11-14 21:00:00,CASH_DEPOSIT,9528.46,USD,US,US,,52,False,Cash deposit at branch 586,1,STRUCTURING
TXN-2026-375436,ACCT-295041,2024-11-14 21:00:00,CASH_DEPOSIT,9024.16,USD,US,US,,52,False,Cash deposit at branch 755,1,STRUCTURING
TXN-2026-355479,ACCT-629903,2024-11-14 21:11:22,CASH_WITHDRAWAL,1172.79,USD,US,CA,,531,False,Normal cash withdrawal,0,
TXN-2026-621841,ACCT-910620,2024-11-14 21:13:55,CHECK_DEPOSIT,1974.47,USD,US,AU,,951,False,Normal check deposit,0,
TXN-2026-299869,ACCT-581741,2024-11-14 21:49:21,WIRE_INTERNATIONAL,11691.27,USD,US,CA,,2446,False,Normal wire international,0,
TXN-2026-673172,ACCT-888119,2024-11-14 22:00:00,WIRE_INTERNATIONAL,29568.04,USD,US,MX,,10,True,Wire to beneficiary ACCT-502265,1,LAYERING
TXN-2026-958620,ACCT-657942,2024-11-14 22:00:00,CASH_DEPOSIT,9375.61,USD,US,US,,30,False,Cash deposit at branch 117,1,STRUCTURING
TXN-2026-119719,ACCT-844378,2024-11-14 22:00:00,CASH_DEPOSIT,9621.74,USD,US,US,,75,False,Cash deposit at branch 875,1,STRUCTURING
TXN-2026-959398,ACCT-996677,2024-11-14 22:00:00,CASH_DEPOSIT,9454.42,USD,US,US,,88,False,Cash deposit at branch 881,1,STRUCTURING
TXN-2026-443897,ACCT-581741,2024-11-14 22:19:16,CASH_DEPOSIT,1425.27,USD,US,FR,,1669,False,Normal cash deposit,0,
TXN-2026-881828,ACCT-832052,2024-11-14 23:11:12,CARD_PURCHASE,480.99,USD,US,GB,HEALTHCARE,3389,False,Normal card purchase,0,
TXN-2026-936917,ACCT-438869,2024-11-15 00:00:00,WIRE_INTERNATIONAL,242355.0,USD,US,PA,,1963,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-797848,ACCT-476485,2024-11-15 00:00:00,WIRE_INTERNATIONAL,262211.9,USD,US,PA,,1139,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-711893,ACCT-322713,2024-11-15 00:00:00,WIRE_INTERNATIONAL,193353.47,USD,US,VG,,1099,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-466586,ACCT-229660,2024-11-15 00:00:00,WIRE_INTERNATIONAL,120840.09,USD,US,RU,,1099,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-292037,ACCT-341026,2024-11-15 00:00:00,WIRE_INTERNATIONAL,180805.69,USD,US,IN,,1686,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-491704,ACCT-513316,2024-11-15 00:00:00,WIRE_INTERNATIONAL,263319.87,USD,US,IN,,789,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-884588,ACCT-844033,2024-11-15 00:00:00,WIRE_INTERNATIONAL,76206.22,USD,US,PA,,1999,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-176604,ACCT-368672,2024-11-15 00:00:00,WIRE_INTERNATIONAL,200324.99,USD,US,MX,,1411,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-916808,ACCT-331148,2024-11-15 00:58:35,ACH,3258.64,USD,US,CA,,3061,False,Normal ach,0,
TXN-2026-700383,ACCT-207175,2024-11-15 04:00:04,WIRE_INTERNATIONAL,20630.7,USD,US,CA,,1146,True,Normal wire international,0,
TXN-2026-456480,ACCT-182627,2024-11-15 04:15:36,WIRE_DOMESTIC,14186.45,USD,US,FR,,2467,False,Normal wire domestic,0,
TXN-2026-842470,ACCT-498591,2024-11-15 04:22:05,CHECK_DEPOSIT,1162.44,USD,US,FR,,718,False,Normal check deposit,0,
TXN-2026-831295,ACCT-133326,2024-11-15 04:35:51,ACH,323.03,USD,US,US,,2977,False,Normal ach,0,
TXN-2026-360330,ACCT-671858,2024-11-15 05:48:52,WIRE_DOMESTIC,7610.19,USD,US,DE,,1706,False,Normal wire domestic,0,
TXN-2026-350875,ACCT-198246,2024-11-15 06:21:18,CASH_WITHDRAWAL,885.75,USD,US,DE,,2865,False,Normal cash withdrawal,0,
TXN-2026-291663,ACCT-731262,2024-11-15 06:55:25,CARD_PURCHASE,163.8,USD,US,CA,UTILITIES,2408,False,Normal card purchase,0,
TXN-2026-691364,ACCT-403445,2024-11-15 07:56:09,WIRE_INTERNATIONAL,6344.35,USD,US,DE,,2269,False,Normal wire international,0,
TXN-2026-958179,ACCT-678856,2024-11-15 08:33:04,CASH_WITHDRAWAL,1935.53,USD,US,GB,,3120,False,Normal cash withdrawal,0,
TXN-2026-335790,ACCT-662275,2024-11-15 10:50:08,WIRE_INTERNATIONAL,23954.77,USD,US,GB,,3523,False,Normal wire international,0,
TXN-2026-773088,ACCT-877572,2024-11-15 10:59:56,CARD_PURCHASE,445.61,USD,US,FR,UTILITIES,2343,False,Normal card purchase,0,
TXN-2026-532459,ACCT-835392,2024-11-15 12:51:21,CASH_WITHDRAWAL,2133.41,USD,US,JP,,2480,False,Normal cash withdrawal,0,
TXN-2026-554582,ACCT-216739,2024-11-15 13:11:12,CHECK_DEPOSIT,2158.29,USD,US,DE,,2968,False,Normal check deposit,0,
TXN-2026-382967,ACCT-688508,2024-11-15 15:02:18,WIRE_INTERNATIONAL,1289.62,USD,US,JP,,1276,False,Normal wire international,0,
TXN-2026-769975,ACCT-207473,2024-11-15 15:26:55,CARD_PURCHASE,473.17,USD,US,FR,UTILITIES,3192,False,Normal card purchase,0,
TXN-2026-468611,ACCT-671858,2024-11-15 15:38:00,WIRE_INTERNATIONAL,18934.92,USD,US,FR,,1653,False,Normal wire international,0,
TXN-2026-226124,ACCT-407419,2024-11-15 16:20:56,CHECK_DEPOSIT,2900.28,USD,US,FR,,1073,False,Normal check deposit,0,
TXN-2026-477496,ACCT-748564,2024-11-15 16:28:17,WIRE_INTERNATIONAL,9689.05,USD,US,FR,,2197,False,Normal wire international,0,
TXN-2026-144770,ACCT-876646,2024-11-15 16:47:03,CHECK_DEPOSIT,4163.85,USD,US,GB,,572,False,Normal check deposit,0,
TXN-2026-340633,ACCT-452944,2024-11-15 17:33:12,CHECK_DEPOSIT,312.85,USD,US,FR,,3599,False,Normal check deposit,0,
TXN-2026-975505,ACCT-126225,2024-11-15 18:55:07,ACH,1026.4,USD,US,US,,3005,False,Normal ach,0,
TXN-2026-601554,ACCT-835911,2024-11-15 19:41:19,CASH_DEPOSIT,471.91,USD,US,FR,,498,False,Normal cash deposit,0,
TXN-2026-836109,ACCT-319684,2024-11-15 20:51:22,CASH_WITHDRAWAL,954.1,USD,US,CA,,1968,False,Normal cash withdrawal,0,
TXN-2026-626690,ACCT-205907,2024-11-15 21:29:16,WIRE_INTERNATIONAL,12635.55,USD,US,US,,1724,False,Normal wire international,0,
TXN-2026-846172,ACCT-388389,2024-11-15 21:45:11,CASH_WITHDRAWAL,1214.55,USD,US,DE,,600,False,Normal cash withdrawal,0,
TXN-2026-948095,ACCT-779514,2024-11-15 22:15:34,CASH_DEPOSIT,193.91,USD,US,FR,,1269,False,Normal cash deposit,0,
TXN-2026-653349,ACCT-308496,2024-11-15 23:16:09,CARD_PURCHASE,65.84,USD,US,AU,HEALTHCARE,1648,False,Normal card purchase,0,
TXN-2026-847362,ACCT-216739,2024-11-15 23:24:05,WIRE_INTERNATIONAL,6683.57,USD,US,JP,,1492,False,Normal wire international,0,
TXN-2026-378428,ACCT-472528,2024-11-15 23:52:09,CHECK_DEPOSIT,3471.41,USD,US,US,,3571,False,Normal check deposit,0,
TXN-2026-425301,ACCT-456778,2024-11-15 23:53:10,WIRE_DOMESTIC,14777.12,USD,US,CA,,3225,False,Normal wire domestic,0,
